date,district,street,crime
11.10.2024,Leipzig (Gohlis),Tresckowstraße/Fleißnerstraße,Frau nach Raubdelikt verletzt im Krankenhaus - Zeugenaufruf
05.11.2024,Leipzig (Zentrum),Augustusplatz,Störung einer Veranstaltung
05.11.2024,Leipzig (Probstheida),Lene-Voigt-Straße,Brand in Mehrfamilienhaus
05.11.2024,Großpösna,,Verkehrsunfall unter Alkoholeinfluss
