date,district,street,crime
04.12.2024,Leipzig (Schönefeld-Abtnaundorf),Haltestelle Theklaer Straße / Kreuzung Heiterblickstraße,Versuchter Raub – Zeugen gesucht
04.12.2024,Leipzig (Zentrum-West),Jahnallee in Höhe Funkenburgstraße,Fußgänger übersieht Straßenbahn
01.12.2024 bis 03.12.2024,Leipzig (Schönefeld-Ost),Volksgartenstraße,Sachbeschädigung durch Graffiti
