date,district,street,crime
21.02.2024,Leipzig (Schönefeld-Abtnaundorf),Schönefelder Allee,Drogenfund im Taxi
20.02.2024,BAB 14,Raststätte Muldental Nord,Ware von Sattelauflieger entwendet
20.02.2024,Leipzig (Engelsdorf),,Einbruch in Firma
20.02.2024,Leipzig,,Einbruch in Friedhofsverwaltung
