date,district,street,crime
27.05.2024,Leipzig (Leutzsch),Rathenaustraße,Einbruch in Straßenbahnhof
28.05.2024,Leipzig (Lützschena-Stahmeln),Mühlenstraße,Wahlkampfstand beschädigt
27.05.2024,Leipzig (Neulindenau),,Einbruch in Bürocontainer
28.05.2024,Leipzig (Liebertwolkwitz),An der Trift,Brand einer Gartenlaube
28.05.2024,Leipzig (Zentrum-Ost),Willy-Brandt-Platz,Verwenden von Kennzeichen verfassungswidriger Organisationen
29.05.2024,Leipzig (Zentrum-Südost),,Tatverdächtige bekleben Laternen und Litfaßsäulen
27.05.2024,Leipzig,,Falsche Wahlplakate
28.05.2024,Leipzig (Holzhausen),Mölkauer Straße / Stötteritzer Landstraße,Motorradfahrer verletzt
28.05.2024,Leipzig (Zentrum),Petersstraße,Ladendiebe vorläufig festgenommen
