date,district,street,crime
17.02.2025,Leipzig (Grünau-Mitte),Stuttgarter Allee,Branddelikt - Tatverdächtige gestellt
17.02.2025,Leipzig; (Böhlitz-Ehrenberg),Obere Mühlenstraße,Fahrgast schwer verletzt - Zeugenaufruf
15.02.2025,Leipzig (Plagwitz),Erich-Zeigner-Allee,Einbruch in Konditorei
