date,district,street,crime
18.03.2024,Neukieritzsch (Lobstädt),Glück-Auf-Straße,Verkehrsunfall mit Funkstreifenwagen
20.06.2022,Leipzig (Althen-Kleinpösna),Saxoniastraße,Falsches Gewinnspielversprechen
15.03.2024,Leipzig (Eutritzsch),,Einbruch in Schule
15.03.2024,Leipzig (Connewitz),,Bildungseinrichtung beschmiert
19.03.2024,Leipzig (Plagwitz),,Graffitis an jüdischer Einrichtung
18.03.2024,Markkleeberg (Wachau),Güldengossaer Straße,Verkehrsunfall mit Verletztem
18.03.2024,Colditz,Am Ring,Verkehrsunfall mit einer verletzten Person
