date,district,street,crime
06.01.2024,Leipzig (Grünau-Mitte),Stuttgarter Allee,Brennenden Tannenbaum in Fahrstuhl geschoben
06.01.2024,Schkeuditz (Hayna),Biedermeierstrand,Jagdunfall
05.01.2023 12:30 Uhr,Zschepplin (Naundorf),,Kellerbrand im Einfamilienhaus
06.01.2024,Borna,Theo-Neubauer-Straße,Diebstahl eines Pkw Ford Tourneo
07.01.2024,Wurzen,Friedrich-Ebert-Straße,Zigarettenautomat gesprengt
06.01.2024,Leipzig (Gohlis-Mitte),Virchowstraße,Brandstiftung Keller
05.01.2024,Borsdorf,,Einbruch in Postfiliale
05.01.2024,Leipzig (Möckern),Georg-Schumann-Straße,Straßenbahnsurfer
