date,district,street,crime
27.06.2024,Kleinpösna,Kiesgrubenstraße,Tatverdächtige zu einem Diebstahlsdelikt gestellt
27.06.2024,Böhlen (Großdeuben),Hauptstraße,Einbruch in Einfamilienhaus
26.06.2024,Leipzig (Zentrum-Süd),,Sachbeschädigung an Parteisitz
27.06.2024,Großpösna,Grimmaische Straße,E-Scooter-Fahrer verunfallt alkoholisiert
26.06.2024,Oschatz,Dresdner Straße,Verkehrsunfall auf Supermarktparkplatz
