date,district,street,crime
16.04.2024 20:05,Leipzig (Eutritzsch),Delitzscher Straße,Tatverdächtiger nach Sachbeschädigung gestellt
17.04.2024,Delitzsch,Töpfergasse/Eilenburger Straße,Unfall mit verletzter Radfahrerin
16.04.2024,Leipzig (Altlindenau),Zschochersche Straße,Einbruch in Lokal
16.04.2024,Grimma,Gerichtswiesen,Einbruch in Imbiss
