date,district,street,crime
15.01.2024,Leipzig (Gohlis-Mitte),Heinrich-Budde-Straße,Diebstahl eines festinstallierten Navigationssystems
15.01.2024,Leipzig (Reudnitz-Thonberg),Albert-Schweitzer-Straße,Diebstahl eines VW Tiguan
29.01.2024,Leipzig (Möckern),Friedrich-Bosse-Straße,Brennende Wolldecke auf Pkw
29.01.2024 bis 30.01.2024,Leipzig (Volkmarsdorf,,Mülltonnenbrände
29.01.2024,Trossin (Falkenberg),Spatenweg,Brand einer Arbeitsmaschine
29.01.2024,Böhlen,,Diebstahl von Bärlauchzwiebeln
