date,district,street,crime
09.10.2024,Leipzig (Volkmarsdorf),Torgauer Straße,Verfolgungsfahrt endet im Polizeigewahrsam
09.10.2024,Sachsen-Anhalt,BAB 9 KM 125 i.R. München,Schwerer Verkehrsunfall auf der Autobahn
09.10.2024,Beilrode (Dautzschen),,Brand einer Lagerhalle
09.10.2024,Leipzig (Volkmarsdorf),Hermann-Liebmann-Straße,Diebstahl eines Dodge Challenger R/T
08.10.2024,Großpösna,,Einbruch in Fachmarkt
