date,district,street,crime
09.02.2025,Bad Düben,,Verstoß gegen das Sprengstoffgesetz
10.02.2025,Leipzig (Zentrum-Ost),Lagerhofstraße,Leblose Person aufgefunden
07.02.2025,Markkleeberg,,Einbruch in Apotheke
