date,district,street,crime
07.05.2024,Eilenburg,,Schwere Brandstiftung
24.04.2024,Pegau,Zauschwitzer Weg,Diebstahl an einer Windkraftanlage
03.05.2024,Leipzig (Paunsdorf),,Verwenden von Kennzeichen verfassungswidriger Organisationen
