date,district,street,crime
25.04.2024 bis 30.04.2024,Bad Lausick (Steinbach),Steinbacher Landstraße i.R. Kleinbeucha,Zeugenaufruf nach gestohlenem Baum
16.05.2024,Leipzig (Engelsdorf),,Büchertrickbetrug verhindert
16.05.2024,Leipzig (Zentrum-West),Friedrich-Ebert-Straße,VW T5 gestohlen
