date,district,street,crime
13.01.2024,Leipzig (Anger-Crottendorf),Liselotte-Herrmann-Straße,Zwei Lauben durch Feuer beschädigt
11.01.2024,Leipzig (Schleußig),,Luft aus Reifen von Pkw gelassen
11.01.2024,Leipzig (Altlindenau),Georg-Schwarz-Straße,Sachbeschädigung durch Graffiti
12.01.2024,Leipzig (Möckern),Renftstraße,Sachbeschädigung durch Steinwürfe
