date,district,street,crime
19.12.2024,Leipzig (Lützschena-Stahmeln),,Mehrere Verletzte nach Auseinandersetzung in Firma
18.12.2024,Borna,Lausicker Straße,Ergänzungsmeldung Sachbeschädigung an über 20 Fahrzeugen - Zeugenaufruf
18.12.2024,Eilenburg,Torgauer Landstraße,Wohnmobil entwendet
polizeibekannt: 19.12.2024,Wurzen,Theodor-Körner-Straße,Zigarettenautomat gesprengt
19.12.2024,Leipzig (Connewitz),Bornaische Straße,Jugendliche beraubt
18.12.2025,Rackwitz (Biesen),,Verwenden von Kennzeichen verfassungswidriger Organisationen
18.12.2024 bis 19.12.2024,Leipzig (Lindenau),Schadowstraße/Endersstraße,Diebstahl zweier Stolpersteine
19.12.2024,Leipzig (Heiterblick),Haltestelle Paunsdorfer Allee/ Permoserstraße,Fußgängerin bei Unfall schwer verletzt
20.12.2024,Leipzig (Reudnitz-Thonberg),Breite Straße/ Bernhardstraße,Unfall unter Alkoholeinfluss
