date,district,street,crime
04.06.2024,Leipzig (Schönefeld-Ost),Permoserstraße,Geschwindigkeitssünder überrascht
06.04.2024,Leipzig (Dölitz-Dösen),Helenenstraße/Leinegraben,Sachbeschädigung an mehreren Fahrzeugen - Zeugenaufruf
10.06.2024,Markranstädt (Seebenisch),Teichstraße,Diebstahl eines BMW X5
