date,district,street,crime
30.08.2024,Leipzig (Reudnitz-Thonberg),Cäcilienstraße,Volksverhetzung
31.08.2024,Leipzig (Leutzsch),William-Zipperer-Straße,Brand eines Citroen Jumper
30.08.2024,Leipzig (Lausen-Grünau),Brackestraße,Verfassungsfeindliches Symbol auf Baustelle
31.08.2024,Leipzig (Eutritzsch),Maximilianallee,Verkehrsunfall mit vier verletzten Personen
31.08.2024,Brandis (Beucha),,Motorradfahrer verunglückt
01.09.202,Leipzig (Zentrum),Augustusplatz,Verkehrsunfall mit zwei verletzten Personen
01.09.2024,Leipzig (Reudnitz-Thonberg),Wolfshainer Straße,Wahlflyer-Verteiler bedroht
01.09.2024,Frohburg,Moto-Cross-Weg,Brand eines Opel Corsa
