date,district,street,crime
24.11.2024,Leipzig (Zentrum),Reichsstraße,Brand in Restaurant
25.11.2024,Leipzig (Zentrum-West),Lessingstraße und Käthe-Kollwitz-Straße,Tatverdächtige zu Graffitis gestellt
24.11.2024,Leipzig (Grünau-Mitte),Stuttgarter Allee,Versuchter Raub
24.11.2024,Leipzig (Südvorstadt),Karl-Liebknecht-Straße,Sachbeschädigung durch Graffiti - Tatverdächtige gestellt
23.11.2024,Leipzig (Schönefeld-Ost),Braunstraße,Einbruch in Firma
22.11.2024,Leipzig,Travniker Straße,Über 70 km/h zu schnell in Leipzig
22.11.2024,BAB 9,Fahrtrichtung München zwischen Schkeuditzer Kreuz und AS Großkugel,Geschwindigkeitskontrolle
23.11.2024,Leipzig (Grünau-Ost),Alte Salzstraße,Auseinandersetzung zwischen Kindern und Jugendlichen
