date,district,street,crime
19.02.2025,Leipzig und Köln,,"Durchsuchungen wegen Geldwäsche und Messengerbetrug - Gemeinsame Medieninformation der Polizeidirektionen Leipzig, Staatsanwaltschaft Leipzig, Staatsanwaltschaft Köln und Polizei Köln"
15.12.2024,Leipzig (Zentrum-Nord),Berliner Straße,Festnahme nach versuchtem Tötungsdelikt – Ergänzungsmeldung
18.02.2025,Arzberg (Köllitsch),,Mehrere Kälber entwendet
