date,district,street,crime
07.08.2024,Leipzig (Neustadt-Neuschönefeld),Hermann-Liebmann-Straße,Einbruch in Gaststätte
08.08.2024,Leipzig (Leutzsch),Rosenmüllerstraße,Pakete aus Zustellfahrzeug gestohlen
09.08.2024,Leipzig (Seehausen),Seehausener Allee/B2,Verkehrsunfall mit einer verstorbenen Person
08.08.2024,Leipzig,Bergstraße,Verkehrsunfall mit verletzter Radlerin
08.08.24,Leipzig,Travniker Straße,Pkw-Fahrer muss mit hohem Bußgeld rechnen
