date,district,street,crime
28.01.2024,Leipzig (Plagwitz),Holbeinstraße,Drei Tatverdächtige nach schwerem Raub bekanntgemacht
11.04.2024,Leipzig,Torgauer Straße und Permoser Straße,Schwerpunktkontrolle - Drogenerkennung im Straßenverkehr (D.i.S.)
12.04.2024,Leipzig (Kleinzschocher),Windorfer Straße,Zigarettenautomat gesprengt
10.04.2024,Leipzig (Zentrum-Süd),Ferdinand-Rhode-Straße,Einbruch in Geschäft
