date,district,street,crime
19.09.2024,Leipzig (Leutzsch),,Erneuter Betrug an Seniorin
20.09.2024,Leipzig (Zentrum-Nordwest),Friedrich-Ebert-Straße,Brand eines Pkw Tesla
07.09.2024,Leipzig (Neustadt-Neuschönefeld),Ludwigstraße,Fiat 500 gestohlen
18.09.2024 bis 19.09.2024,Borna,Am Breiten Teich,Verwenden von Kennzeichen verfassungswidriger Organisationen
19.09.2024,Löbnitz,Fliedergasse,Brand einer Garage
19.09.2024,Wiedemar (Lissa),,Brand eines Carports
19.09.2024,Zschepplin,B 2 i.R. Wellaune,Von der Fahrbahn abgekommen
19.09.2024,Eilenburg,Röhrenweg,Gefährlicher Eingriff in den Straßenverkehr
