date,district,street,crime
(polizeibekannt) 25.10.2024,Leipzig (Kleinzschocher),,Ermittlungen im Fall des Todes eines Mädchens
25.10.2024,Leipzig (Volkmarsdorf),Ludwigstraße,Brand in Mehrfamilienhaus
25.10.2024,Wiedemar,S 1/ K 7436,Drei Personen bei Verkehrsunfall verletzt
(polizeibekannt) 25.10.2024,Colditz,Bahnhofstraße,Diebstahl Pkw Audi A4 - Tatverdächtiger gestellt
