date,district,street,crime
06.11.2024,Leipzig (Probstheida),Lene-Voigt-Straße,Brand in einer Kellerbox
06.11.2024,Leipzig (Zentrum),Richard-Wagner-Straße,Raubdelikt - Zeugenaufruf
06.11.2024,Rackwitz (Lemsel),B184,Verkehrsunfall unter Alkoholeinfluss
06.11.2024,RE 50 von Leipzig nach Dresden,,Verwendung von Kennzeichen verfassungswidriger Organisationen
06.11.2024,Leipzig (Zentrum-Südost),Zwickauer Straße/ Semmelweisstraße,Auffahrunfall
