date,district,street,crime
02.02.2025,Leipzig (Lößnig),Willi-Bredel-Straße,Kellerbrand
02.02.2025,Leipzig (Leutzsch),Vierackerwiesen,Tatverdächtiger bei Einbruch gestellt
01.02.2025,Leipzig (Sellerhausen-Stünz),Zum Kleingartenpark,Einbruch in Wohnung
02.02.2025,Leipzig (Lindenau),Karl-Heine-Straße,Körperverletzung unter Konzertbesuchern
31.01.2025,Leipzig (Sellerhausen-Stünz),,Sachbeschädigung an Kirche
02.02.2025,Leipzig (Plagwitz),Antonienstraße,Wahlplakate beschädigt – Tatverdächtiger gestellt
03.02.2025,Leipzig (Neulindenau),Saalfelder Straße,Brand in einem Technikraum
16.01.2025,Trebsen/Mulde,Seilergasse,Radfahrerin bei Unfall verletzt - Zeugenaufruf
