date,district,street,crime
05.05.2024,Geithain,,Brand Lagerschuppen einer Kindertagesstätte
05.05.2024,Markranstädt (Kulkwitz),Straße der Einheit,Herbeiführung einer Sprengstoffexplosion
05.05.2024,Markkleeberg,,Fund einer Granate
05.05.2024,Leipzig (Altlindenau),,Einbruch in Pizzeria
