date,district,street,crime
06.10.2024,Leipzig (Plagwitz),,Einbruch in Werkstatt
07.10.2024,Lossatal (Kühnitzsch),S 23,Verkehrsunfall mit Unfallflucht
08.10.2024,Leipzig (Gohlis-Süd),Eisenacher Straße / Möckernsche Straße,Radfahrer entzieht sich Verkehrskontrolle und verunfallt
08.10.24,Regis-Breitingen (Ramsdorf),S 50,Von der Fahrbahn abgekommen
07.10.2024,Rackwitz,,Diebstahl von Schlüsseln in einem Hotel
