date,district,street,crime
30.04.2024,Leipzig (Zentrum-West),Martin-Luther-Ring,Unfall auf dem Martin-Luther-Ring
30.04.2024,Brandis,Naunhofer Straße,Verwenden von Kennzeichen verfassungswidriger Organisationen
30.04.2024,Leipzig (Eutritzsch),Coppistraße/ Geibelstraße,Fußgängerin verletzt
