date,district,street,crime
02.03.2024,Leipzig (Probstheida),,Polizeieinsatz zum Fußballspiel 1. FC LOK Leipzig gegen Chemnitzer FC
03.03.2024,Groitzsch,Höllenweg,Verkehrskontrolle entzogen
04.03.2024,BAB 14,km 88 i. Ri. Magdeburg,Unfall auf Autobahn 14
01.03.2024,Oschatz,Am Zeugamt 3,Zeugenaufruf nach Unfallflucht
18.12.2023,Großpösna,Sepp-Verscht-Straße,Zeugenaufruf nach Körperverletzung
03.03.2024,Naunhof,Bahnhofstraße,Graffiti gesprüht
