date,district,street,crime
25.11.2024 07:00 bis 15:00 Uhr,Innenstadtbereich Leipzig,,Aktionstag Verkehrskontrollen Radverkehr
25.11.2024,Torgau (Bennewitz),Bennewitzer Dorfstraße,Diebstahl Baumaschine
