date,district,street,crime
30.01.2024,Leipzig (Kleinzschocher),Nikolai-Rumjanzew-Straße,Brand in einem Mehrfamilienhaus
31.01.2024,Leipzig (Lindenthal),Pater-Gordian-Straße,Fahrzeugbrand
23.01.2024,Leipzig (Zentrum-Südost),Rabensteinplatz,Diebstahl eines VW Golf
30.01.2024,Delitzsch,Bitterfelder Straße,Fahrzeugdiebstahl
30.01.2024,Leipzig (Plagwitz),,Verkehrsunfall mit mehreren Verletzten
31.01.2024,Leipzig (Wahren),Travniker Straße,"Verkehrsunfall mit 1,92 Promille"
30.01.2024,Eilenburg,Kranoldstraße,Mehrere verfassungswidrige Symbole geschmiert
