date,district,street,crime
24.01.2024,Leipzig (Zentrum-West),Marschnerstraße,Räuberische Erpressung - Zeugenaufruf
24.01.2024,Leipzig (Paunsdorf),Wiesenstraße,Brand in Küche
24.01.2024,Leipzig (Lützschena-Stahmeln),Hugo-Junkers-Straße,Alfa Romeo gestohlen
24.01.2024,Leipzig (Böhlitz-Ehrenberg),Schönauer Landstraße,Fußgänger verletzt
24.01.2024,Leipzig (Liebertwolkwitz),,Branddelikt - Tatverdächtiger gestellt
