date,district,street,crime
04.03.2024,Geithain,Lessingstraße,Brand im Keller eines leerstehenden Mehrfamilienhauses
05.03.2024,Wiedemar (Zwochau),S 2,Unfall mit drei Verletzten
06.03.2024,Leipzig (Grünau-Mitte),Ludwigsburger Straße,Raubdelikt - Zeugenaufruf
05.03.2024,Lossatal,S23 Schildau-Falkenhain,Von der Fahrbahn abkommen
05.03.2024,"BAB 14 KM 89,4 i. R. Dresden",,Unfall auf der Autobahn 14
05.03.2024,Leipzig (Lößnig),Bornaische Straße,"Unfall mit 2,58 Promille"
