date,district,street,crime
Tatzeit: 28.11.2024,Schkeuditz,Auenblick,Diebstahl Lexus RX 450h
29.11.2024,Eilenburg (Zschettgau),Zschettgauer Straße/S4,Mofafahrer bei Unfall schwer verletzt
28.11.2024,Markkleeberg,Mehringstraße,Diebstahl eines Jeep Cherokee
29.11.2024,Leipzig,Grünau-Mitte,Einbruch in Gastronomie
01.12.2024,Leipzig (Lausen-Grünau),Brackestraße,Wohnungsbrand
30.11.2024,BAB9 i.R. München,"km 122,950",Verkehrsunfall mit zwei schwer verletzten Personen
