date,district,street,crime
19.04.2024,Großpösna (Störmthal),S 242,Schwerer Verkehrsunfall
20.04.2024,Schkeuditz,Kleiststraße,Herbeiführung einer Sprengstoffexplosion
polizeilich bekannt: 20.04.2024,Leipzig (Mockau-Nord),Simon-Bolivar-Straße,Schuppenbrand
20.04.2024,Leipzig (Reudnitz-Thonberg),,Einbruch in Pflegedienst
20.04.2024,Leipzig (Stötteritz),Papiermühlstraße,Radfahrer kollidiert mit Straßenbahn
20.04.2024,Leipzig (Zentrum),Brühl,Illegales Plakatieren
