date,district,street,crime
05.02.2025 (polizeibekannt),Leipzig,,Tatverdächtige nach Diebstählen an Leipziger Hochschulen gestellt
19.02.2025,Ort:Leipzig (Neulindenau),Saarländer Straße,Brand eines Nebengelasses
19.02.2025,Parthenstein (Großsteinberg),Am See/Pomßener Landstraße,Schwerer Verkehrsunfall mit drei Verletzten
19.02.2025,Eilenburg,,Einbruch in Bäckerei
