date,district,street,crime
01.02.2024,Leipzig (Zentrum-Süd),Floßplatz,Radfahrer schwer verletzt
01.02.2024,Leipzig (Möckern),Glesiener Straße,Tatverdächtige nach Bedrohung gestellt
01.02.2024,Delitzsch,Karl-Marx-Straße,Diebstahl Pkw mit Originalschlüssel
02.02.2024,Leipzig (Reudnitz-Thonberg),Lipsiusstraße,Fahrzeug beschmiert
01.02.2024,BAB 14,,Verkehrsunfall mit erheblichem Sachschaden
01.02.24,Leipzig (Altlindenau),,Einbruch in Café
01.02.2024,Wurzen,Collmener Straße,Mit über 2 Promille unterwegs
