date,district,street,crime
18.01.2024,Schkeuditz (Dölzig),B 181 (Merseburger Straße),Unfall mit zwei Verletzten
17.01.2024,Leipzig (Mockau-Nord),Samuel-Lampel-Straße,Renault Trafic gestohlen
18.01.2024,BAB 9,,Vollsperrung nach Verkehrsunfall
18.01.2024,Leipzig (Zentrum),Pfaffendorfer Straße,Verkehrsunfall mit Polizeifahrzeug
