date,district,street,crime
22.07.2024,Rackwitz (Zschortau),Staatsstraße 7/ Lindenstraße/ Am Untergut,Verkehrsunfall mit drei Verletzten
22.07.2024,Leipzig (Miltitz),,Brand einer Grillhütte
22.07.2024,Leipzig (Lößnig),Hettelweg ,Betrug durch Viren-Meldung
22.07.2024,Bennewitz,Bundesstraße 6,Unfall auf der Bundesstraße 6
20.07.2024,Leipzig (Schönefeld-Ost),Permoserstraße,Sachbeschädigung durch Graffiti
22.07.2024,Oschatz,Promenade,Verdacht der Volksverhetzung
22.07.2024,Delitzsch,,Brand in Abfallzerkleinerungsanlage
