date,district,street,crime
16.02.2025 08:10 Uhr,Leipzig (Probstheida),Preußenstraße,Brand in Probstheida
15.02.2025,Leipzig (Mölkau),Moltrechtstraße,Brand in Mölkau - Ergänzungsmeldung
14.02.2025,Leipzig (Zentrum- Ost),Sachsenseite,Diebstahl Fahrzeug - BMW
15.02.2025,Leipzig (Plagwitz),Limburgerstraße,Wohnungsbrand
