date,district,street,crime
16.03.2025,Zschepplin,Siedlung der Einheit,Garagenbrand - Person verletzt
16.03.2025,Torgau,Sindelfinger Straße,Wohnungsbrand
 17.03.2025,Grimma (Förstgen),,Gesprengter Zigarettenautomat
16.03.2025,Leipzig (Zentrum-Süd),,Polizeiwache mit Pflastersteinen beworfen
16.03.2025,Taucha (Pönitz),,Verfolgungsfahrt unter Drogeneinfluss und ohne Fahrerlaubnis
Zeit:: 17.03.2025,Leipzig. (Lausen-Grünau) Zingster Straße,,Kellerbrand in Mehrfamilienhaus
