date,district,street,crime
06.10.2024,Leipzig (Probstheida),Connewitzer Straße,Fußballspiel 1. FC Lokomotive Leipzig gegen BSG Chemie Leipzig
02.10.2024,Leipzig (Thekla),Stollberger Straße,Raubdelikt - Zeugenaufruf
03.10.2024,"BAB 38 KM 198,3 i. R. Göttingen",,Verkehrsunfall mit vier Verletzten
03.10.2024,Delitzsch,,Verpuffung in einem Einfamilienhaus
03.10.2024,Leipzig (Engelsdorf),,Graffiti an Schulgebäude
