date,district,street,crime
23.02.2025,Leipzig (Neustadt-Neuschönefeld),Stadtteilpark Rabet,Auseinandersetzung im Stadtteilpark Rabet
23.02.2025,Leipzig (Kleinzschocher),Antonienstraße,Brand einer Gartenlaube
22.02.2025,Leipzig (Zentrum),Richard-Wagner-Straße/ Höhe Höfe am Brühl,Raubdelikt
21.02.2025,Leipzig (Grünau-Nord),Jupiterstraße,Auseinandersetzung in Grünau
26.02.2025,Markkleeberg,Städtelner Straße 54,Präventionsmobil der Leipziger Polizei in Markkleeberg
