date,district,street,crime
30.03.2024,Leipzig (Zentrum-Nordwest),Pfaffendorfer Straße,Ergänzungsmeldung: Bartaffe aus Leipziger Zoo gestohlen - Tatverdächtige ermittelt
25.07.2024,Markkleeberg (Gaschwitz),Neue Harth,Unfall zwischen Radfahrern
25.07.2024,Torgau,,Audi gestohlen
24.07. 21:30 Uhr bis 25.07.2024 05:45 Uhr,Leipzig (Schönefeld-Abtnaundorf),Heinrich-Schmidt-Straße,Tresor gestohlen
24.07.2024,Markkleeberg,,Einbruch in Stadtverwaltung
