date,district,street,crime
(polizeibekannt) 29.09.2024,Leipzig (Leutzsch),Franz-Flemming-Straße,Pkw Audi in Brand gesetzt
29.09.2024,Grimma (Cannewitz),Kreisstraße 8324,Motorradfahrer schwer verletzt
29.09.2024,Leipzig (Böhlitz-Ehrenberg),Buchener Straße,Sachbeschädigung
30.09.2024,Zwenkau,Baumeisterallee,Rollerfahrer entzieht sich Verkehrskontrolle
28.09.2024,Markkleeberg,Hauptstraße,Versuchter Raub in Markkleeberg
