date,district,street,crime
16.07.2024,Schkeuditz,Hallesche Straße,Gartenlaube in Brand gesetzt
15.07.2024,Leipzig (Möckern),Faradaystraße,Unbekannte Chemikalie verteilt
12.07.2024,Leipzig (Meusdorf),,Verfassungswidrige Symbole an Schulgebäude gesprüht
15.07.2024,Leipzig (Lützschena-Stahmeln),Neue Hallesche Straße/ Radefelder Allee,Unfallverursacher flüchtet zu Fuß
15.07.2024,Otterwisch (Großbuch),Sommerweg / Dorfstraße,Kleintransporter kollidiert mit Motorrad
15.07.2024, Naunhof,Lange Straße,Radfahrer schwer verletzt
