date,district,street,crime
21.02.2025,Wurzen,,Schwere Brandstiftung Kirche - Tatverdächtiger in Untersuchungshaft
21.02.2025,Leipzig (Lindenau),Endersstraße,Zigarettenautomat gesprengt
21.02.2025,Mockrehna (Langenreichenbach),K8985 zwischen Schildau und Langenreichenbach,Unfall beim Überholen
