date,district,street,crime
31.05.2024,BAB 14,"km 56,3 i.R. Dresden",Verkehrsunfall mit gestohlenem Audi
30.05.2024,Leipzig (Lausen-Grünau),,Einbruch in Schule
31.05.2024,Leipzig (Stötteritz),Gletschersteinstraße,Wohnmobil entwendet
30.05.2024,Schkeuditz,,Verfassungsfeindliche Symbole an Vereinsgebäude
