date,district,street,crime
09.02.2024,Dahlen,,Einbruch in Kindertagesstätte
09.02.2024,Wurzen,Kantstraße,Sachbeschädigung an Fahrzeugen
11.02.2024,Leipzig (Wiederitzsch),Fuggerstraße,Sachbeschädigung an Bundeswehrfahrzeugen
10.02.2024,Leipzig (Großzschocher),,Einbruch in Computerfachgeschäft
12.02.2024,Markranstädt,Albertstraße,Radfahrer verletzt
13.02.2026,Leipzig (Connewitz),Lippendorfer Straße,Schwere Brandstiftung
12.02.2024,Laußig,B183,Von der Fahrbahn abgekommen
