date,district,street,crime
24.02.2024,Leipzig (Probstheida),Chemnitzer Straße,Portemonnaie geraubt - Zeugenaufruf!
26.02.2022,Leipzig (Schönefeld-Abtnaundorf),Rackwitzer Straße,Unfall unter Alkoholeinfluss
25.02.2024,Leipzig (Schönefeld-Abtnaundorf),Stannebeinplatz,Einbruch in Firma
26.02.2024,Delitzsch (Poßdorf),Sprödaer Straße/ B 183a,Verkehrsunfall mit zwei schwer verletzten Personen
25.02.2024 21:00 Uhr bis 26.02.2024 06:45 Uhr,Torgau,Vorstädter Gärten,Einbruch in Gaststätte
26.02.2024,Schkeuditz,Fabrikstraße,Verwenden von Kennzeichen verfassungswidriger Organisationen
23.02.2024,Markkleeberg,,Einbruch in Firma
