date,district,street,crime
22.08.2024,Leipzig (Probstheida),Prager Straße,Ältere Dame beraubt
Tatzeit: 22.08.2024,Naunhof,Ammelshainer Straße,Angriff auf Mitarbeiter und Technik bei Geschwindigkeitsmessung
23.08.2024,Schkeuditz,Bahnhofstraße,Raubdelikt - Zeugenaufruf
