date,district,street,crime
 29.01.2025,Regis-Breitingen,S50 Abzweig Regis-Breitingen,Verkehrsunfall mit einer schwer verletzten Person
29.01.2025,Bad Düben,,Reizstoff in Schule versprüht
29.01.2025,Leipzig (Zentrum-Nordwest),Waldstraße,Baum stürzt auf Fahrzeug
29.01.2025,Schkeuditz (Radefeld),Milanstraße / Kölner Straße,Unfall mit einer verletzten Person
