date,district,street,crime
09.11.2024,Leipzig (Altlindenau),Calvisiusstraße,Versuchter Raub - Zeugenaufruf
10.11.2024,Colditz (Tanndorf),Am Tanndorfer Bahnhof,Verfassungsfeindliche Symbole gesprüht
09.11.2024,Eilenburg,Bahnhofstraße,Versuchter Raub – Zeugenaufruf
10.11.2024,Parthenstein (Klinga),Waldblick,Verwenden von Kennzeichen verfassungswidriger Organisationen
10.11.2024,Leipzig (Schönefeld-Abtnaundorf),Stannebeinplatz,Verkehrsunfall unter Alkoholeinfluss
10.11.2024,Leipzig (Zentrum),Grimmaische Straße,Verfassungsfeindlicher Gruß in der Öffentlichkeit
