date,district,street,crime
05.05.2024,Leipzig (Stötteritz),Prager Straße,Ergänzungsmeldung zum Polizeieinsatz anlässlich des Regionalligaspiels 1. FC Lokomotive Leipzig gegen BSG Chemie Leipzig (Ortsderby)
06.05.2024,Leipzig (Volkmarsdorf),Ludwigstraße,Küchenbrand
05.05.2024,Pegau (Kitzen),Dr.-Otto-Kunzmann-Straße,Motorräder gestohlen
