date,district,street,crime
06.10.2024,Leipzig (Zentrum),Pfaffendorfer Straße/Tröndlinring,Verkehrsunfall unter berauschenden Mitteln mit zwei Verletzten
02.10.2024,Leipzig (Grünau-Nord),,Einbruch in Kindertagesstätte
06.10.2024,Leipzig (Lindenau/Plagwitz),,"Brennende Mülltonnen, Altkleidercontainer und Unrat"
07.10.2024,Taucha,,Einbruch Freizeitanlage
07.10.2024 01:45 Uhr bis 02:00 Uhr,Leipzig (Mockau-Nord),,Wandtafel entwendet und Graffito gesprüht
07.10.2024,Pegau,,Einbruch in Supermarkt
