date,district,street,crime
20.04.2024,Böhlen,Bahnhofstraße,Zeugenaufruf – Fahrradbesitzer gesucht
25.06.2024,Leipzig (Zentrum-Süd),Beethovenstraße,Zeugenaufruf nach Raubdelikt
21.06.2024 bis 28.06.2024,Böhlen,Böhlener Straße/Jahnstraße,Verfassungswidriges Symbol an Radweg
