date,district,street,crime
21.04.2024,Leipzig (Lößnig),,Einbruch in Freizeiteinrichtung
21.04.2024,Leipzig (Zentrum-West),,Einbruch in eine Bar
22.04.2024,Leipzig (Neustadt-Neuschönefeld),Wurzner Straße,Einbruch in Geschäft
23.04.2024,Borna,Leipziger Straße 23,Geldkarte unter Vorwand ergaunert
23.04.2024,Leipzig (Zentrum-Ost),Querstraße/Großer Brockhaus,Verkehrsunfall mit verletzter Rollstuhlfahrerin
23.04.2024,BAB 9 Parkplatz Kapellenberg i.R. Berlin,,Planenschlitzer auf drei Raststätten
