date,district,street,crime
24.05.2024,Leipzig,,Einbruch in Tankstelle
25.05.2024,Delitzsch (Schenkenberg),Kertitzer Straße,Brand von Heuballen
26.05.2024,Großpösna (Seifertshain),K7923,Radfahrerin schwer verletzt
23.05.2024,BAB 14,,Planenschlitzer
25.05.2024,Leipzig (Reudnitz-Thonberg),Dauthestraße/ Kregelstraße,Diebstahl Transporter Mercedes-Benz
25.05.2024,Markranstädt,Kapstraße/ B 87,Unfall mit zwei verletzten Personen
25.05.2024,Leipzig (Neustadt-Neuschönefeld),,Graffiti gesprüht - zwei Tatverdächtige gestellt
24.05.24,Oschatz,Busbahnhof,Sachbeschädigung an Wahlplakat - Tatverdächtiger gestellt
25.05.2024,Leipzig (Gohlis-Mitte),Wilhelm-Plesse-Straße,Diebstahl Pkw Lexus
