date,district,street,crime
05.01.2025,Leipzig (Dölitz-Dösen),Leinestraße,Einbrecher ermittelt via Verkaufsplattform
10.01.2025,Leipzig (Neulindenau),,VW Corrado von Autohausgelände gestohlen
13.01.2025,Markkleeberg,,Versuchter Einbruch in mehrere Geschäfte
10.01.2025,Leipzig (Schönefeld-Abtnaundorf),,Einbruch in Bürokomplex
13.01.2025,Bundesautobahn A72,KM 151 in Richtung Hof,Verkehrsunfall mit zwei Verletzten
13.01.2025,Leipzig (Grünau-Mitte),Stuttgarter Allee,Aufzugbrand in Mehrfamilienhaus
