date,district,street,crime
Samstag,Stadtgebiet Leipzig,,Ergänzungsmeldung zum Polizeieinsatz anlässlich des Versammlungsgeschehens rund um den CSD in Leipzig
17.08.2024,Eilenburg,,Verkehrsunfall mit drei verletzten Personen
15.08.2024,Taucha,Leipziger Straße,Falsche Bankmitarbeiterin
16.08.2024,Leipzig (Zentrum),Augustusplatz,Verwenden von Kennzeichen verfassungswidriger Organisationen
16.08.2024,Leipzig (Neulindenau),Lützner Straße,Einbruch in Lager
17.08.2024,Leipzig (Großzschocher),Dieskaustraße,Brand eines Wohnmobils
17.08.2024,Leipzig (Probstheida),Völkerschlachtdenkmal,Verwenden von Kennzeichen verfassungswidriger Organisationen
