date,district,street,crime
27.04.2024,Eilenburg,,Einbruch in Fahrradgeschäft
26.04.2024,Leipzig (Gohlis-Mitte),Ludwig-Beck-Straße,Wohnmobil gestohlen
26.04.2024,Taucha,Dewitzer Straße,Einbruch in Einfamilienhaus
27.04.2024,Leipzig (Eutritzsch),Delitzscher Landstraße,Steine von Brücke geworfen
27.04.2024,Colditz (Hausdorf),Hauptstraße 55,Gegen Fahrzeug auf Privatgrundstück gefahren
