date,district,street,crime
30.06.2024,Taucha,Bahnhofstraße 1,Fußgänger schwer verletzt
01.07.2024,Leipzig (Plaußig-Portitz),Am Kellerberg,Brand eines Transporter Citroen
30.06.2024,Machern (Gerichshain),,Einbruch in Firma
28.06.2024,Krostitz,,Einbruch in Firma
