date,district,street,crime
25.09.2024,Leipzig (Probstheida),Prager Straße,Einbruch in ein Dönergeschäft
26.09.2024,Leipzig (Neustadt-Neuschönefeld),Kohlgartenstraße,Tatverdächtiger bei Einbruch gestellt
26.09.2024,Leipzig (Gohlis-Süd),Georg-Schumann-Straße/Breitenfelder Straße,Verkehrsunfall mit Straßenbahn
26.09.2024,Taucha,B87,Verkehrsunfall mit drei beteiligten Fahrzeugen
26.09.2024,Grimma,,Schwerverkehrkontrollen
